OrderId,StopSequenceNumber,CargoChangeSequenceNumber,CargoChangeType,GeneralDescription,Weight,TruckNumber,TrailerNumber,Driver1Name,Driver2Name
"000000000036",9,2,"Drop","Gold, dogfood, jogging pants and windows",8078.5,"597858046526","506721827576","Samuel M. Nelson",""
"000000000036",10,1,"Drop","lobsters",2417.6,"305083075647","824551470970","Charles R. Dawson",""
"000000000036",11,1,"Drop","Ice cream cones and velvet",4664.18,"823488111703","761998355931","Xaviera R. Lewis",""
"000000000037",2,1,"Hook","hot dog buns",1890.52,"","164569854934","Quincy Ramakrishnan-French",""
"000000000037",3,1,"Drop","Apples, turtle eggs and jogging pants",9753.23,"","173662053921","Eduardo R. Kern",""
"000000000037",4,1,"Load","x-ray machine parts",8010.36,"","","Danielle I. O'Toole",""
"000000000037",5,1,"Hook","Jogging pants and radium",7801.62,"424502272329","169449728624","Roberta Lewis-Irvin",""
"000000000037",6,1,"Unload","X-ray machine parts and lobsters",6984.3,"701765493734","61857753575","Mitchell H. Harrison",""
"000000000037",8,1,"Drop","Stovepipe hats, dogfood, hot dog buns and jogging pants",5847.88,"74312719044","461749550439","Isaiah Lewis",""
"000000000037",9,1,"Unload","krazy glue",1693.13,"282022192193","694406178181","Quincy U. Quasnoy",""
"000000000037",11,1,"Drop","Machinery, jogging pants, bricks and turtle eggs",1802.19,"","","Patricia B. Benitez",""
"000000000037",12,1,"Drop","Windows, stovepipe hats and radium",1813.04,"","","Eduardo D. O'Toole",""
"000000000038",2,1,"Hook","Radium and ice cream cones",5878.82,"169445689961","430250478773","Francis French","Ulysses Thompson"
"000000000038",3,1,"Hook","Lobsters, velvet and orange juice",261.35,"766160569508","624690465218","Roberta Harrison",""
"000000000038",4,1,"Unload","Velvet, ice cream cones and apples",5247.44,"625358190461","","Nancy Anderson",""
"000000000038",5,1,"Drop","Orange juice and hot dog buns",8726.72,"488699471025","294399961360","Betty S. Lewis",""
"000000000039",2,1,"Load","velvet",8370.94,"801441779898","","Francis M. Kern",""
"000000000039",3,1,"Hook","Jogging pants, windows and orange juice",7307.15,"88860189331","30753408897","Louise Quasnoy",""
"000000000039",4,1,"Drop","bricks",7048.66,"180283420080","235344673250","Oliver Mitchell",""
"000000000039",5,1,"Unload","potatoes",9795.59,"126500242561","629742745320","Janice Williams",""
"000000000040",2,1,"Load","Gold, flash-frozen french fries and nylon stockings",5653.82,"289175422717","845298896715","Oliver C. Williams",""
"000000000040",4,1,"Load","Bricks, turtle eggs and jogging pants",6554.09,"112028682932","32304555350","Harriet Covington-Dawson","Velma Yarbrough"
"000000000040",4,2,"Drop","X-ray machine parts and uranium",1098.41,"907681679283","179435398204","Tammy Jackson",""
"000000000040",5,1,"Load","Engine parts, lobsters, windows and uranium",2202.31,"242166827739","639258976952","Tammy Anderson",""
"000000000040",7,1,"Drop","Nylon stockings and bricks",851.61,"336751472753","","Francis I. Perry",""
"000000000040",8,1,"Load","krazy glue",9206.84,"642028676990","4043112099","Kevin Edwards",""
"000000000040",9,1,"Hook","Jogging pants, apples and lobsters",8377.65,"628241888341","","Mitchell P. Yarbrough-Anderson",""
"000000000040",9,2,"Drop","Apples, stovepipe hats and windows",3934.58,"440708340167","967483874487","Samuel D. Underwood",""
"000000000040",10,1,"Load","Windows and gold",7785.37,"","873040132720","Alfred Grimes Irvin","Roberta U. Irvin"
"000000000040",11,1,"Unload","Ice cream cones and engine parts",1663.31,"606650873536","6486808193","Alfred Underwood",""
"000000000040",12,1,"Unload","Uranium and stovepipe hats",4362.75,"","","Samuel Quasnoy",""
"000000000040",13,1,"Drop","Flash-frozen french fries, krazy glue and bricks",1324.37,"","344333909081","Nancy Harrison",""
"000000000041",2,1,"Load","Stovepipe hats and krazy glue",6990.83,"950164638056","591498427301","Danielle Quasnoy",""
"000000000041",3,1,"Hook","Ice cream cones and machinery",7317.35,"658873957065","835262329877","Ulysses G. Yarbrough",""
"000000000041",3,2,"Unload","Orange juice, jogging pants, potatoes and windows",7214.9,"260329393890","302519164795","Tammy V. French","Patricia K. Kern O'Toole"
"000000000041",6,1,"Hook","stovepipe hats",623.71,"339778925675","330607837348","Tammy Thompson",""
"000000000041",6,2,"Drop","Quilts and engine parts",4477.07,"797732208079","866408860767","Louise F. Underwood Smith","Roberta Lewis"
"000000000041",9,1,"Hook","Yoyos, dogfood and x-ray machine parts",5401.13,"","323133753083","Oliver F. French-Smith",""
"000000000041",9,2,"Drop","Apples and gold",7816.72,"172539079081","","Francis Covington",""
"000000000041",10,1,"Hook","x-ray machine parts",5642.78,"121308332788","362782075130","Janice R. Covington",""
"000000000041",10,2,"Unload","Caesar salad mix",2971.64,"650775223392","","Tammy Ramakrishnan",""
"000000000041",11,1,"Drop","machinery",8236.56,"811609133672","499037138045","Patricia X. Underwood-O'Toole",""
"000000000042",2,1,"Hook","x-ray machine parts",5760.18,"440714540405","979958536525","Isaiah Dawson-Smith",""
"000000000042",3,1,"Load","X-ray machine parts, radium, machinery and yoyos",7452.17,"978616313472","396132315713","Yancey Irvin",""
"000000000042",5,1,"Load","Velvet and ice cream cones",211.95,"422718403598","","Betty Velazquez",""
"000000000042",7,1,"Unload","Gold and stovepipe hats",3713.6,"441237124925","679221016343","Samuel O'Toole",""
"000000000043",2,1,"Hook","Engine parts, uranium, quilts and x-ray machine parts",2926.99,"629325872321","","Yancey L. Underwood","Roberta Anderson Williams"
"000000000043",4,1,"Unload","Windows, apples, lobsters and flash-frozen french fries",5174.37,"753854403408","","Roberta G. Perry",""
"000000000043",5,1,"Load","Apples and x-ray machine parts",8639.73,"","702865334693","Betty Q. Underwood",""
"000000000043",6,1,"Unload","Windows, flash-frozen french fries and uranium",4516.21,"","828691461412","Ulysses Underwood",""
"000000000043",7,1,"Drop","Potatoes, machinery, Caesar salad mix and gold",7211.62,"","493373070404","Isaiah O'Toole",""
"000000000043",8,1,"Hook","Windows and turtle eggs",5489.49,"885708639251","552419503293","Francis Velazquez",""
"000000000043",8,2,"Drop","Potatoes and gold",5556.98,"672032123006","534794059519","Francis Dawson",""
"000000000043",9,1,"Load","Orange juice, quilts and nylon stockings",5689.82,"","611301479226","Tammy V. Yarbrough",""
"000000000043",9,2,"Unload","machinery",1697.03,"580901374400","489443258444","Patricia Smith",""
"000000000043",10,1,"Load","Ice cream cones and turtle eggs",7223.51,"335859916064","","Tammy P. Lewis-Ramakrishnan",""
"000000000043",10,2,"Drop","Orange juice and bricks",4307.33,"590367411367","68836569873","Alfred F. French",""
"000000000043",11,1,"Unload","Windows, yoyos, bricks and engine parts",2027.99,"","802539455032","Betty Edwards",""
"000000000044",2,1,"Load","Uranium and nylon stockings",5277.66,"","46509421450","Velma Underwood",""
"000000000044",3,1,"Hook","Nylon stockings, x-ray machine parts, Caesar salad mix and turtle eggs",4089.04,"902590100417","","Kevin Anderson",""
"000000000044",3,2,"Drop","Gold and dogfood",4319.99,"706195139232","964760883997","Danielle Kern",""
"000000000044",4,1,"Hook","Orange juice, ice cream cones and apples",5609.64,"588341809899","281340941203","Charles H. Benitez",""
"000000000044",5,1,"Hook","Gold and lobsters",6628.84,"961807235127","","Ulysses Velazquez",""
"000000000044",6,1,"Hook","Nylon stockings, dogfood, yoyos and machinery",9626.67,"192783314417","634256049115","Louise Williams",""
"000000000044",6,2,"Unload","Flash-frozen french fries, x-ray machine parts and turtle eggs",3745.34,"198560389788","","Patricia Nelson-Harrison",""
"000000000044",7,1,"Hook","Nylon stockings, turtle eggs and stovepipe hats",4086.01,"100699139185","","Isaiah U. French",""
"000000000044",8,1,"Hook","Orange juice and ice cream cones",8619.75,"639795136135","","Janice C. Edwards",""
"000000000044",9,1,"Unload","Caesar salad mix and gold",7989.49,"","100422539704","Tammy O'Toole",""
"000000000044",10,1,"Drop","Machinery, lobsters, krazy glue and dogfood",4628.7,"825150232777","","Patricia M. Irvin",""
"000000000045",2,1,"Hook","Nylon stockings, turtle eggs and krazy glue",8896.81,"549654870308","726824500076","George French",""
"000000000045",3,1,"Drop","Lobsters, apples, potatoes and windows",1801.02,"","151986641276","Nancy Williams",""
"000000000045",4,1,"Load","yoyos",8363.58,"862361161706","387427582787","Betty Y. Nelson",""
"000000000045",4,2,"Drop","Engine parts, krazy glue and yoyos",5056.8,"","331348651211","Charles Perry-Velazquez",""
"000000000045",7,1,"Unload","Uranium and lobsters",9352.08,"","695179912335","William F. Covington",""
"000000000046",2,1,"Hook","Krazy glue and dogfood",3066.75,"808485215549","441303939227","Nancy Nelson",""
"000000000046",3,1,"Load","X-ray machine parts, orange juice and machinery",2964.21,"","978978732769","Yancey Quasnoy",""
"000000000046",3,2,"Drop","Stovepipe hats, radium, machinery and uranium",813.38,"325255843024","985212513759","Yancey L. Dawson-Grimes",""
"000000000046",4,1,"Load","jogging pants",7956.16,"","464288199111","Velma Smith",""
"000000000046",5,1,"Load","Uranium, machinery, yoyos and apples",5682.2,"751063656238","781301942165","Betty P. Edwards-Quasnoy",""
"000000000046",5,2,"Drop","Stovepipe hats, nylon stockings and windows",6091.85,"772381960663","16837860999","Charles Grimes",""
"000000000046",6,1,"Load","Dogfood and stovepipe hats",6043.83,"","","Nancy A. Underwood",""
"000000000046",6,2,"Unload","Dogfood, apples and radium",9308.11,"","180653884385","Danielle Q. Smith",""
"000000000046",7,1,"Load","Engine parts and ice cream cones",8346.59,"","","Nancy Grimes",""
"000000000046",8,1,"Hook","apples",4146.3,"25343301439","765856029328","Danielle N. Quasnoy",""
"000000000046",8,2,"Unload","Gold and velvet",2008.36,"","","Francis Xing",""
"000000000046",9,1,"Unload","Dogfood and apples",1086.23,"181548718776","","Eduardo Harrison",""
"000000000047",2,1,"Load","gold",6227.52,"33462460552","","Xaviera H. Jackson",""
"000000000047",3,1,"Hook","Potatoes, velvet, machinery and uranium",6797.76,"967119625870","558445508745","Nancy T. Benitez",""
"000000000047",3,2,"Unload","turtle eggs",5950.28,"375355035146","","Nancy Y. Irvin",""
"000000000047",4,1,"Drop","Windows and potatoes",5344.67,"973483192462","126312118724","Roberta Mitchell",""
"000000000047",6,1,"Drop","Orange juice, ice cream cones, engine parts and potatoes",2587.6,"130728385163","","Charles B. Ramakrishnan","Yancey Anderson"
"000000000047",7,1,"Hook","Velvet, uranium and radium",2691.81,"","","Roberta K. Irvin",""
"000000000047",8,1,"Hook","Ice cream cones, nylon stockings and engine parts",2413.43,"631072248174","","Charles Lewis Perry",""
"000000000047",8,2,"Unload","bricks",7245.9,"822467260559","","Tammy O. Covington",""
"000000000047",9,1,"Load","Hot dog buns and windows",485.99,"259651371578","215398821054","Kevin C. Benitez",""
"000000000047",9,2,"Drop","flash-frozen french fries",4133.5,"","","George Q. Kern",""
"000000000047",10,1,"Hook","Velvet, jogging pants, hot dog buns and engine parts",4308.44,"","","Isaiah Lewis Dawson",""
"000000000047",11,1,"Unload","dogfood",4301.43,"","500165199858","Janice Perry",""
"000000000047",12,1,"Hook","Jogging pants and stovepipe hats",2062.89,"489419988763","283189482147","Janice Quasnoy",""
"000000000047",12,2,"Drop","apples",3024.81,"736632458031","144842314099","Patricia Williams-Dawson",""
"000000000047",14,1,"Hook","Apples, turtle eggs and jogging pants",1789.43,"","222682906674","Isaiah Mitchell",""
"000000000047",14,2,"Unload","Lobsters and Caesar salad mix",7239.92,"","","Oliver French",""
"000000000047",15,1,"Hook","nylon stockings",4213.21,"837247285546","805234807335","Nancy R. French",""
"000000000047",16,1,"Unload","Caesar salad mix and gold",5591.05,"731657197960","903573033076","Louise K. Smith","William Smith"
"000000000048",2,1,"Hook","Machinery, dogfood and ice cream cones",7591.82,"","588194530198","Nancy J. Thompson",""
"000000000048",3,1,"Drop","uranium",7810.9,"","","Xaviera O'Toole",""
"000000000048",4,1,"Drop","Hot dog buns, machinery and quilts",8615.28,"233524578728","","Janice P. Covington",""
"000000000048",5,1,"Load","jogging pants",3784.23,"784518711874","","Xaviera Edwards",""
"000000000048",6,1,"Unload","Gold, turtle eggs, engine parts and stovepipe hats",4265.16,"","229646406657","George S. Jackson","Nancy Y. Xing"
"000000000048",8,1,"Unload","Dogfood, windows, engine parts and lobsters",1295.66,"651777196651","196439090049","Oliver A. Smith",""
"000000000048",9,1,"Drop","orange juice",616.83,"","298385292992","William Anderson",""
"000000000048",10,1,"Drop","Machinery, radium and krazy glue",7266.05,"655230233359","506529570042","William X. Perry",""
"000000000049",2,1,"Load","Caesar salad mix, dogfood and radium",8988.17,"","637937732960","Kevin M. Jackson-Covington",""
"000000000049",3,1,"Drop","Uranium and radium",1469.56,"576453527750","589912039371","Oliver Covington",""
"000000000049",4,1,"Unload","Turtle eggs, jogging pants and potatoes",5818.88,"","441338986998","Roberta Edwards",""
"000000000049",5,1,"Drop","Windows, dogfood and quilts",7958.53,"830040960626","938467583808","Yancey R. Velazquez-Mitchell",""
"000000000050",2,1,"Hook","lobsters",8276.67,"","189438143934","Patricia Anderson-Lewis",""
"000000000050",6,1,"Drop","Jogging pants, engine parts and nylon stockings",8551.59,"","","Nancy P. Covington",""
"000000000050",9,1,"Drop","X-ray machine parts, bricks, gold and apples",8704.48,"8796750598","","William A. Thompson-Nelson",""
"000000000051",2,1,"Load","Flash-frozen french fries, windows, uranium and turtle eggs",4984.03,"","84006195560","William V. Yarbrough",""
"000000000051",3,1,"Hook","uranium",4932.94,"","114069196392","Louise Xing",""
"000000000051",4,1,"Unload","flash-frozen french fries",7646.05,"","675267950919","Alfred O'Toole",""
"000000000051",6,1,"Drop","Potatoes and bricks",6596.64,"","243265343954","William T. Jackson-Anderson",""
"000000000052",2,1,"Load","Orange juice, bricks, turtle eggs and Caesar salad mix",6972.76,"249992909623","43697360311","Patricia D. Anderson",""
"000000000052",3,1,"Unload","Yoyos, turtle eggs and velvet",1815,"638807827567","","Velma N. French",""
"000000000053",2,1,"Hook","Krazy glue, orange juice, apples and potatoes",4097.42,"425734212683","175547917679","Betty P. Benitez",""
"000000000053",3,1,"Hook","Bricks, flash-frozen french fries, krazy glue and hot dog buns",9341.11,"235024458202","258259880355","Yancey N. Smith",""
"000000000053",3,2,"Drop","Dogfood, x-ray machine parts, quilts and velvet",417.77,"","98147858353","Kevin U. Grimes-Dawson",""
"000000000053",4,1,"Drop","Krazy glue, stovepipe hats and velvet",7653.74,"931635751070","496962223804","Mitchell Harrison Perry",""
"000000000053",5,1,"Unload","Caesar salad mix",2507.12,"","530259544100","Harriet B. Quasnoy",""
"000000000053",7,1,"Hook","Orange juice and flash-frozen french fries",6884.15,"820294627","677681114345","Alfred W. Nelson",""
"000000000053",7,2,"Drop","Krazy glue and quilts",297.02,"261296058729","550269752300","Xaviera I. Covington",""
"000000000053",9,1,"Unload","Apples, engine parts, lobsters and flash-frozen french fries",2367.52,"","592473960711","Isaiah K. Velazquez",""
"000000000053",10,1,"Drop","Hot dog buns, turtle eggs, engine parts and radium",9594.18,"","430928884468","Kevin Nelson",""
"000000000053",11,1,"Unload","Velvet and krazy glue",3217.28,"273332804845","879133300958","Velma N. Nelson",""
"000000000053",12,1,"Hook","Apples, jogging pants, gold and potatoes",1006.86,"22608970941","8455193376","William Lewis","Quincy E. French"
"000000000053",12,2,"Unload","Potatoes, engine parts, velvet and yoyos",1850.38,"422905290942","984375614654","Quincy Harrison",""
"000000000053",14,1,"Drop","stovepipe hats",5634.41,"542347490473","","Francis S. Harrison",""
"000000000054",2,1,"Hook","Gold and orange juice",2515.02,"827319486952","672314476878","Nancy Edwards",""
"000000000054",3,1,"Hook","Ice cream cones, velvet, Caesar salad mix and stovepipe hats",2860.11,"916723407320","808569549650","Isaiah Yarbrough",""
"000000000054",3,2,"Unload","Radium and turtle eggs",5315.01,"","416599580877","Isaiah P. Edwards-Quasnoy",""
"000000000054",6,1,"Load","Stovepipe hats and krazy glue",4281.19,"704647437410","","Velma N. O'Toole","Mitchell X. Perry"
"000000000054",7,1,"Load","turtle eggs",617.66,"406227433032","","Tammy B. Quasnoy","Nancy Perry"
"000000000054",7,2,"Drop","quilts",149.3,"","923515846557","George M. Jackson",""
"000000000054",9,1,"Load","Yoyos and x-ray machine parts",1072.67,"","134425972757","Ulysses K. Irvin",""
